frame_index,time_sec,visibility_state,expected_visible_count,visibility_source
1580,55.112885203536386,IN_SHELTER,0.0,MANUAL_INTERVAL
1581,55.14776677645002,IN_SHELTER,0.0,MANUAL_INTERVAL
1582,55.182648349363646,IN_SHELTER,0.0,MANUAL_INTERVAL
1583,55.21752992227728,IN_SHELTER,0.0,MANUAL_INTERVAL
1584,55.252411495190906,IN_SHELTER,0.0,MANUAL_INTERVAL
1585,55.28729306810454,IN_SHELTER,0.0,MANUAL_INTERVAL
1586,55.32217464101817,IN_SHELTER,0.0,MANUAL_INTERVAL
1587,55.3570562139318,IN_SHELTER,0.0,MANUAL_INTERVAL
1588,55.39193778684543,IN_SHELTER,0.0,MANUAL_INTERVAL
1589,55.42681935975906,IN_SHELTER,0.0,MANUAL_INTERVAL
1590,55.46170093267269,IN_SHELTER,0.0,MANUAL_INTERVAL
1591,55.496582505586325,IN_SHELTER,0.0,MANUAL_INTERVAL
1592,55.53146407849995,IN_SHELTER,0.0,MANUAL_INTERVAL
1593,55.566345651413585,IN_SHELTER,0.0,MANUAL_INTERVAL
1594,55.60122722432721,IN_SHELTER,0.0,MANUAL_INTERVAL
1595,55.636108797240844,IN_SHELTER,0.0,MANUAL_INTERVAL
1596,55.67099037015448,IN_SHELTER,0.0,MANUAL_INTERVAL
1597,55.705871943068104,IN_SHELTER,0.0,MANUAL_INTERVAL
1598,55.74075351598174,IN_SHELTER,0.0,MANUAL_INTERVAL
1599,55.77563508889537,IN_SHELTER,0.0,MANUAL_INTERVAL
1600,55.810516661809,IN_SHELTER,0.0,MANUAL_INTERVAL
1601,55.84539823472263,IN_SHELTER,0.0,MANUAL_INTERVAL
1602,55.880279807636256,IN_SHELTER,0.0,MANUAL_INTERVAL
1603,55.91516138054989,IN_SHELTER,0.0,MANUAL_INTERVAL
1604,55.95004295346352,IN_SHELTER,0.0,MANUAL_INTERVAL
1605,55.98492452637715,IN_SHELTER,0.0,MANUAL_INTERVAL
1606,56.01980609929078,IN_SHELTER,0.0,MANUAL_INTERVAL
1607,56.05468767220441,IN_SHELTER,0.0,MANUAL_INTERVAL
1608,56.08956924511804,IN_SHELTER,0.0,MANUAL_INTERVAL
1609,56.124450818031676,IN_SHELTER,0.0,MANUAL_INTERVAL
1610,56.1593323909453,IN_SHELTER,0.0,MANUAL_INTERVAL
1611,56.194213963858935,IN_SHELTER,0.0,MANUAL_INTERVAL
1612,56.22909553677257,IN_SHELTER,0.0,MANUAL_INTERVAL
1613,56.263977109686195,IN_SHELTER,0.0,MANUAL_INTERVAL
1614,56.29885868259983,IN_SHELTER,0.0,MANUAL_INTERVAL
1615,56.333740255513455,IN_SHELTER,0.0,MANUAL_INTERVAL
1616,56.36862182842709,IN_SHELTER,0.0,MANUAL_INTERVAL
1617,56.40350340134072,IN_SHELTER,0.0,MANUAL_INTERVAL
1618,56.43838497425435,IN_SHELTER,0.0,MANUAL_INTERVAL
1619,56.47326654716798,IN_SHELTER,0.0,MANUAL_INTERVAL
1620,56.50814812008161,IN_SHELTER,0.0,MANUAL_INTERVAL
1621,56.54302969299524,IN_SHELTER,0.0,MANUAL_INTERVAL
1622,56.577911265908874,IN_SHELTER,0.0,MANUAL_INTERVAL
1623,56.6127928388225,IN_SHELTER,0.0,MANUAL_INTERVAL
1624,56.64767441173613,IN_SHELTER,0.0,MANUAL_INTERVAL
1625,56.68255598464977,IN_SHELTER,0.0,MANUAL_INTERVAL
1626,56.71743755756339,IN_SHELTER,0.0,MANUAL_INTERVAL
1627,56.75231913047703,IN_SHELTER,0.0,MANUAL_INTERVAL
1628,56.78720070339065,IN_SHELTER,0.0,MANUAL_INTERVAL
1629,56.822082276304286,IN_SHELTER,0.0,MANUAL_INTERVAL
1630,56.85696384921792,IN_SHELTER,0.0,MANUAL_INTERVAL
1631,56.891845422131546,IN_SHELTER,0.0,MANUAL_INTERVAL
1632,56.92672699504518,IN_SHELTER,0.0,MANUAL_INTERVAL
1633,56.961608567958805,IN_SHELTER,0.0,MANUAL_INTERVAL
1634,56.99649014087244,IN_SHELTER,0.0,MANUAL_INTERVAL
1635,57.03137171378607,IN_SHELTER,0.0,MANUAL_INTERVAL
1636,57.0662532866997,IN_SHELTER,0.0,MANUAL_INTERVAL
1637,57.10113485961333,IN_SHELTER,0.0,MANUAL_INTERVAL
1638,57.136016432526965,IN_SHELTER,0.0,MANUAL_INTERVAL
1639,57.17089800544059,IN_SHELTER,0.0,MANUAL_INTERVAL
1640,57.205779578354225,IN_SHELTER,0.0,MANUAL_INTERVAL
1641,57.24066115126785,IN_SHELTER,0.0,MANUAL_INTERVAL
1642,57.275542724181484,IN_SHELTER,0.0,MANUAL_INTERVAL
1643,57.31042429709512,IN_SHELTER,0.0,MANUAL_INTERVAL
1644,57.345305870008744,IN_SHELTER,0.0,MANUAL_INTERVAL
1645,57.38018744292238,IN_SHELTER,0.0,MANUAL_INTERVAL
1646,57.415069015836,IN_SHELTER,0.0,MANUAL_INTERVAL
1647,57.44995058874964,IN_SHELTER,0.0,MANUAL_INTERVAL
1648,57.48483216166327,IN_SHELTER,0.0,MANUAL_INTERVAL
1649,57.5197137345769,IN_SHELTER,0.0,MANUAL_INTERVAL
1650,57.55459530749053,IN_SHELTER,0.0,MANUAL_INTERVAL
1651,57.58947688040416,IN_SHELTER,0.0,MANUAL_INTERVAL
1652,57.62435845331779,IN_SHELTER,0.0,MANUAL_INTERVAL
1653,57.65924002623142,IN_SHELTER,0.0,MANUAL_INTERVAL
1654,57.69412159914505,IN_SHELTER,0.0,MANUAL_INTERVAL
1655,57.72900317205868,IN_SHELTER,0.0,MANUAL_INTERVAL
1656,57.763884744972316,IN_SHELTER,0.0,MANUAL_INTERVAL
1657,57.79876631788594,IN_SHELTER,0.0,MANUAL_INTERVAL
1658,57.833647890799575,IN_SHELTER,0.0,MANUAL_INTERVAL
1659,57.8685294637132,IN_SHELTER,0.0,MANUAL_INTERVAL
1660,57.903411036626835,IN_SHELTER,0.0,MANUAL_INTERVAL
1661,57.93829260954047,IN_SHELTER,0.0,MANUAL_INTERVAL
1662,57.973174182454095,IN_SHELTER,0.0,MANUAL_INTERVAL
1663,58.00805575536773,IN_SHELTER,0.0,MANUAL_INTERVAL
1664,58.04293732828136,IN_SHELTER,0.0,MANUAL_INTERVAL
1665,58.07781890119499,IN_SHELTER,0.0,MANUAL_INTERVAL
1666,58.11270047410862,IN_SHELTER,0.0,MANUAL_INTERVAL
1667,58.14758204702225,IN_SHELTER,0.0,MANUAL_INTERVAL
1668,58.18246361993588,IN_SHELTER,0.0,MANUAL_INTERVAL
1669,58.217345192849514,IN_SHELTER,0.0,MANUAL_INTERVAL
1670,58.25222676576314,IN_SHELTER,0.0,MANUAL_INTERVAL
1671,58.287108338676774,IN_SHELTER,0.0,MANUAL_INTERVAL
1672,58.3219899115904,IN_SHELTER,0.0,MANUAL_INTERVAL
1673,58.35687148450403,IN_SHELTER,0.0,MANUAL_INTERVAL
1674,58.39175305741767,IN_SHELTER,0.0,MANUAL_INTERVAL
1675,58.42663463033129,IN_SHELTER,0.0,MANUAL_INTERVAL
1676,58.461516203244926,IN_SHELTER,0.0,MANUAL_INTERVAL
1677,58.49639777615855,IN_SHELTER,0.0,MANUAL_INTERVAL
1678,58.531279349072186,IN_SHELTER,0.0,MANUAL_INTERVAL
1679,58.56616092198582,IN_SHELTER,0.0,MANUAL_INTERVAL
1680,58.601042494899446,IN_SHELTER,0.0,MANUAL_INTERVAL
1681,58.63592406781308,IN_SHELTER,0.0,MANUAL_INTERVAL
1682,58.67080564072671,IN_SHELTER,0.0,MANUAL_INTERVAL
1683,58.70568721364034,IN_SHELTER,0.0,MANUAL_INTERVAL
1684,58.74056878655397,IN_SHELTER,0.0,MANUAL_INTERVAL
1685,58.7754503594676,IN_SHELTER,0.0,MANUAL_INTERVAL
1686,58.81033193238123,IN_SHELTER,0.0,MANUAL_INTERVAL
1687,58.845213505294865,IN_SHELTER,0.0,MANUAL_INTERVAL
1688,58.88009507820849,IN_SHELTER,0.0,MANUAL_INTERVAL
1689,58.914976651122124,IN_SHELTER,0.0,MANUAL_INTERVAL
1690,58.94985822403575,IN_SHELTER,0.0,MANUAL_INTERVAL
1691,58.984739796949384,IN_SHELTER,0.0,MANUAL_INTERVAL
1692,59.01962136986302,IN_SHELTER,0.0,MANUAL_INTERVAL
1693,59.054502942776644,IN_SHELTER,0.0,MANUAL_INTERVAL
1694,59.08938451569028,IN_SHELTER,0.0,MANUAL_INTERVAL
1695,59.12426608860391,IN_SHELTER,0.0,MANUAL_INTERVAL
1696,59.15914766151754,IN_SHELTER,0.0,MANUAL_INTERVAL
1697,59.19402923443117,IN_SHELTER,0.0,MANUAL_INTERVAL
1698,59.228910807344796,IN_SHELTER,0.0,MANUAL_INTERVAL
1699,59.26379238025843,IN_SHELTER,0.0,MANUAL_INTERVAL
1700,59.29867395317206,IN_SHELTER,0.0,MANUAL_INTERVAL
1701,59.33355552608569,IN_SHELTER,0.0,MANUAL_INTERVAL
1702,59.36843709899932,IN_SHELTER,0.0,MANUAL_INTERVAL
1703,59.40331867191295,IN_SHELTER,0.0,MANUAL_INTERVAL
1704,59.43820024482658,IN_SHELTER,0.0,MANUAL_INTERVAL
1705,59.473081817740216,IN_SHELTER,0.0,MANUAL_INTERVAL
1706,59.50796339065384,IN_SHELTER,0.0,MANUAL_INTERVAL
1707,59.542844963567475,IN_SHELTER,0.0,MANUAL_INTERVAL
1708,59.57772653648111,IN_SHELTER,0.0,MANUAL_INTERVAL
1709,59.612608109394735,IN_SHELTER,0.0,MANUAL_INTERVAL
1710,59.64748968230837,IN_SHELTER,0.0,MANUAL_INTERVAL
1711,59.682371255221994,IN_SHELTER,0.0,MANUAL_INTERVAL
1712,59.71725282813563,IN_SHELTER,0.0,MANUAL_INTERVAL
1713,59.75213440104926,IN_SHELTER,0.0,MANUAL_INTERVAL
1714,59.78701597396289,IN_SHELTER,0.0,MANUAL_INTERVAL
1715,59.82189754687652,IN_SHELTER,0.0,MANUAL_INTERVAL
1716,59.85677911979015,IN_SHELTER,0.0,MANUAL_INTERVAL
1717,59.89166069270378,IN_SHELTER,0.0,MANUAL_INTERVAL
1718,59.926542265617414,IN_SHELTER,0.0,MANUAL_INTERVAL
1719,59.96142383853104,IN_SHELTER,0.0,MANUAL_INTERVAL
1720,59.99630541144467,IN_SHELTER,0.0,MANUAL_INTERVAL
1721,60.03118698435831,IN_SHELTER,0.0,MANUAL_INTERVAL
1722,60.06606855727193,IN_SHELTER,0.0,MANUAL_INTERVAL
1723,60.100950130185566,IN_SHELTER,0.0,MANUAL_INTERVAL
1724,60.13583170309919,IN_SHELTER,0.0,MANUAL_INTERVAL
1725,60.170713276012826,IN_SHELTER,0.0,MANUAL_INTERVAL
1726,60.20559484892646,IN_SHELTER,0.0,MANUAL_INTERVAL
1727,60.240476421840086,IN_SHELTER,0.0,MANUAL_INTERVAL
1728,60.27535799475372,IN_SHELTER,0.0,MANUAL_INTERVAL
1729,60.310239567667345,IN_SHELTER,0.0,MANUAL_INTERVAL
1730,60.34512114058098,IN_SHELTER,0.0,MANUAL_INTERVAL
1731,60.38000271349461,IN_SHELTER,0.0,MANUAL_INTERVAL
1732,60.41488428640824,IN_SHELTER,0.0,MANUAL_INTERVAL
1733,60.44976585932187,IN_SHELTER,0.0,MANUAL_INTERVAL
1734,60.484647432235505,IN_SHELTER,0.0,MANUAL_INTERVAL
1735,60.51952900514913,IN_SHELTER,0.0,MANUAL_INTERVAL
1736,60.554410578062765,IN_SHELTER,0.0,MANUAL_INTERVAL
1737,60.58929215097639,IN_SHELTER,0.0,MANUAL_INTERVAL
1738,60.624173723890024,IN_SHELTER,0.0,MANUAL_INTERVAL
1739,60.65905529680366,IN_SHELTER,0.0,MANUAL_INTERVAL
1740,60.693936869717284,IN_SHELTER,0.0,MANUAL_INTERVAL
1741,60.72881844263092,IN_SHELTER,0.0,MANUAL_INTERVAL
1742,60.76370001554454,IN_SHELTER,0.0,MANUAL_INTERVAL
1743,60.79858158845818,IN_SHELTER,0.0,MANUAL_INTERVAL
1744,60.83346316137181,IN_SHELTER,0.0,MANUAL_INTERVAL
1745,60.86834473428544,IN_SHELTER,0.0,MANUAL_INTERVAL
1746,60.90322630719907,IN_SHELTER,0.0,MANUAL_INTERVAL
1747,60.9381078801127,IN_SHELTER,0.0,MANUAL_INTERVAL
1748,60.97298945302633,IN_SHELTER,0.0,MANUAL_INTERVAL
1749,61.00787102593996,IN_SHELTER,0.0,MANUAL_INTERVAL
1750,61.04275259885359,IN_SHELTER,0.0,MANUAL_INTERVAL
1751,61.07763417176722,IN_SHELTER,0.0,MANUAL_INTERVAL
1752,61.112515744680856,IN_SHELTER,0.0,MANUAL_INTERVAL
1753,61.14739731759448,IN_SHELTER,0.0,MANUAL_INTERVAL
1754,61.182278890508115,IN_SHELTER,0.0,MANUAL_INTERVAL
1755,61.21716046342174,IN_SHELTER,0.0,MANUAL_INTERVAL
1756,61.252042036335375,IN_SHELTER,0.0,MANUAL_INTERVAL
1757,61.28692360924901,IN_SHELTER,0.0,MANUAL_INTERVAL
1758,61.321805182162635,IN_SHELTER,0.0,MANUAL_INTERVAL
1759,61.35668675507627,IN_SHELTER,0.0,MANUAL_INTERVAL
1760,61.391568327989894,IN_SHELTER,0.0,MANUAL_INTERVAL
1761,61.42644990090353,IN_SHELTER,0.0,MANUAL_INTERVAL
1762,61.46133147381716,IN_SHELTER,0.0,MANUAL_INTERVAL
1763,61.49621304673079,IN_SHELTER,0.0,MANUAL_INTERVAL
1764,61.53109461964442,IN_SHELTER,0.0,MANUAL_INTERVAL
1765,61.565976192558054,IN_SHELTER,0.0,MANUAL_INTERVAL
1766,61.60085776547168,IN_SHELTER,0.0,MANUAL_INTERVAL
1767,61.635739338385314,IN_SHELTER,0.0,MANUAL_INTERVAL
1768,61.67062091129894,IN_SHELTER,0.0,MANUAL_INTERVAL
1769,61.70550248421257,IN_SHELTER,0.0,MANUAL_INTERVAL
1770,61.74038405712621,IN_SHELTER,0.0,MANUAL_INTERVAL
1771,61.77526563003983,IN_SHELTER,0.0,MANUAL_INTERVAL
1772,61.810147202953466,IN_SHELTER,0.0,MANUAL_INTERVAL
1773,61.84502877586709,IN_SHELTER,0.0,MANUAL_INTERVAL
1774,61.879910348780726,IN_SHELTER,0.0,MANUAL_INTERVAL
1775,61.91479192169436,IN_SHELTER,0.0,MANUAL_INTERVAL
1776,61.949673494607985,IN_SHELTER,0.0,MANUAL_INTERVAL
1777,61.98455506752162,IN_SHELTER,0.0,MANUAL_INTERVAL
1778,62.01943664043525,IN_SHELTER,0.0,MANUAL_INTERVAL
1779,62.05431821334888,IN_SHELTER,0.0,MANUAL_INTERVAL
1780,62.08919978626251,IN_SHELTER,0.0,MANUAL_INTERVAL
1781,62.12408135917614,IN_SHELTER,0.0,MANUAL_INTERVAL
1782,62.15896293208977,IN_SHELTER,0.0,MANUAL_INTERVAL
1783,62.193844505003405,IN_SHELTER,0.0,MANUAL_INTERVAL
1784,62.22872607791703,IN_SHELTER,0.0,MANUAL_INTERVAL
1785,62.263607650830664,IN_SHELTER,0.0,MANUAL_INTERVAL
1786,62.29848922374429,IN_SHELTER,0.0,MANUAL_INTERVAL
1787,62.333370796657924,IN_SHELTER,0.0,MANUAL_INTERVAL
1788,62.36825236957156,IN_SHELTER,0.0,MANUAL_INTERVAL
1789,62.403133942485184,IN_SHELTER,0.0,MANUAL_INTERVAL
1790,62.43801551539882,IN_SHELTER,0.0,MANUAL_INTERVAL
1791,62.47289708831245,IN_SHELTER,0.0,MANUAL_INTERVAL
1792,62.50777866122608,IN_SHELTER,0.0,MANUAL_INTERVAL
1793,62.54266023413971,IN_SHELTER,0.0,MANUAL_INTERVAL
1794,62.577541807053336,IN_SHELTER,0.0,MANUAL_INTERVAL
1795,62.61242337996697,IN_SHELTER,0.0,MANUAL_INTERVAL
1796,62.6473049528806,IN_SHELTER,0.0,MANUAL_INTERVAL
1797,62.68218652579423,IN_SHELTER,0.0,MANUAL_INTERVAL
1798,62.71706809870786,IN_SHELTER,0.0,MANUAL_INTERVAL
1799,62.75194967162149,IN_SHELTER,0.0,MANUAL_INTERVAL
1800,62.78683124453512,IN_SHELTER,0.0,MANUAL_INTERVAL
1801,62.821712817448756,IN_SHELTER,0.0,MANUAL_INTERVAL
1802,62.85659439036238,IN_SHELTER,0.0,MANUAL_INTERVAL
1803,62.891475963276015,IN_SHELTER,0.0,MANUAL_INTERVAL
1804,62.92635753618965,IN_SHELTER,0.0,MANUAL_INTERVAL
1805,62.961239109103275,IN_SHELTER,0.0,MANUAL_INTERVAL
1806,62.99612068201691,IN_SHELTER,0.0,MANUAL_INTERVAL
1807,63.031002254930534,IN_SHELTER,0.0,MANUAL_INTERVAL
1808,63.06588382784417,IN_SHELTER,0.0,MANUAL_INTERVAL
1809,63.1007654007578,IN_SHELTER,0.0,MANUAL_INTERVAL
1810,63.13564697367143,IN_SHELTER,0.0,MANUAL_INTERVAL
1811,63.17052854658506,IN_SHELTER,0.0,MANUAL_INTERVAL
1812,63.20541011949869,IN_SHELTER,0.0,MANUAL_INTERVAL
1813,63.24029169241232,IN_SHELTER,0.0,MANUAL_INTERVAL
1814,63.275173265325954,IN_SHELTER,0.0,MANUAL_INTERVAL
1815,63.31005483823958,IN_SHELTER,0.0,MANUAL_INTERVAL
1816,63.34493641115321,IN_SHELTER,0.0,MANUAL_INTERVAL
1817,63.37981798406685,IN_SHELTER,0.0,MANUAL_INTERVAL
1818,63.41469955698047,IN_SHELTER,0.0,MANUAL_INTERVAL
1819,63.449581129894106,IN_SHELTER,0.0,MANUAL_INTERVAL
1820,63.48446270280773,IN_SHELTER,0.0,MANUAL_INTERVAL
1821,63.519344275721366,IN_SHELTER,0.0,MANUAL_INTERVAL
1822,63.554225848635,IN_SHELTER,0.0,MANUAL_INTERVAL
1823,63.589107421548626,IN_SHELTER,0.0,MANUAL_INTERVAL
1824,63.62398899446226,IN_SHELTER,0.0,MANUAL_INTERVAL
1825,63.658870567375885,IN_SHELTER,0.0,MANUAL_INTERVAL
1826,63.69375214028952,IN_SHELTER,0.0,MANUAL_INTERVAL
1827,63.72863371320315,IN_SHELTER,0.0,MANUAL_INTERVAL
1828,63.76351528611678,IN_SHELTER,0.0,MANUAL_INTERVAL
1829,63.79839685903041,IN_SHELTER,0.0,MANUAL_INTERVAL
1830,63.833278431944045,IN_SHELTER,0.0,MANUAL_INTERVAL
1831,63.86816000485767,IN_SHELTER,0.0,MANUAL_INTERVAL
1832,63.903041577771305,IN_SHELTER,0.0,MANUAL_INTERVAL
1833,63.93792315068493,IN_SHELTER,0.0,MANUAL_INTERVAL
1834,63.972804723598564,IN_SHELTER,0.0,MANUAL_INTERVAL
1835,64.00768629651219,IN_SHELTER,0.0,MANUAL_INTERVAL
1836,64.04256786942582,IN_SHELTER,0.0,MANUAL_INTERVAL
1837,64.07744944233946,IN_SHELTER,0.0,MANUAL_INTERVAL
1838,64.11233101525309,IN_SHELTER,0.0,MANUAL_INTERVAL
1839,64.14721258816672,IN_SHELTER,0.0,MANUAL_INTERVAL
1840,64.18209416108034,IN_SHELTER,0.0,MANUAL_INTERVAL
1841,64.21697573399398,IN_SHELTER,0.0,MANUAL_INTERVAL
1842,64.25185730690761,IN_SHELTER,0.0,MANUAL_INTERVAL
1843,64.28673887982124,IN_SHELTER,0.0,MANUAL_INTERVAL
1844,64.32162045273488,IN_SHELTER,0.0,MANUAL_INTERVAL
1845,64.3565020256485,IN_SHELTER,0.0,MANUAL_INTERVAL
1846,64.39138359856213,IN_SHELTER,0.0,MANUAL_INTERVAL
1847,64.42626517147576,IN_SHELTER,0.0,MANUAL_INTERVAL
1848,64.4611467443894,IN_SHELTER,0.0,MANUAL_INTERVAL
1849,64.49602831730303,IN_SHELTER,0.0,MANUAL_INTERVAL
1850,64.53090989021665,IN_SHELTER,0.0,MANUAL_INTERVAL
1851,64.56579146313028,IN_SHELTER,0.0,MANUAL_INTERVAL
1852,64.60067303604391,IN_SHELTER,0.0,MANUAL_INTERVAL
1853,64.63555460895755,IN_SHELTER,0.0,MANUAL_INTERVAL
1854,64.67043618187118,IN_SHELTER,0.0,MANUAL_INTERVAL
1855,64.7053177547848,IN_SHELTER,0.0,MANUAL_INTERVAL
1856,64.74019932769843,IN_SHELTER,0.0,MANUAL_INTERVAL
1857,64.77508090061207,IN_SHELTER,0.0,MANUAL_INTERVAL
1858,64.8099624735257,IN_SHELTER,0.0,MANUAL_INTERVAL
1859,64.84484404643933,IN_SHELTER,0.0,MANUAL_INTERVAL
1860,64.87972561935295,IN_SHELTER,0.0,MANUAL_INTERVAL
1861,64.91460719226659,IN_SHELTER,0.0,MANUAL_INTERVAL
1862,64.94948876518022,IN_SHELTER,0.0,MANUAL_INTERVAL
1863,64.98437033809385,IN_SHELTER,0.0,MANUAL_INTERVAL
1864,65.01925191100749,IN_SHELTER,0.0,MANUAL_INTERVAL
1865,65.05413348392112,IN_SHELTER,0.0,MANUAL_INTERVAL
1866,65.08901505683474,IN_SHELTER,0.0,MANUAL_INTERVAL
1867,65.12389662974837,IN_SHELTER,0.0,MANUAL_INTERVAL
1868,65.158778202662,IN_SHELTER,0.0,MANUAL_INTERVAL
1869,65.19365977557564,IN_SHELTER,0.0,MANUAL_INTERVAL
1870,65.22854134848927,IN_SHELTER,0.0,MANUAL_INTERVAL
1871,65.26342292140289,IN_SHELTER,0.0,MANUAL_INTERVAL
1872,65.29830449431653,IN_SHELTER,0.0,MANUAL_INTERVAL
1873,65.33318606723016,IN_SHELTER,0.0,MANUAL_INTERVAL
1874,65.36806764014379,IN_SHELTER,0.0,MANUAL_INTERVAL
1875,65.40294921305743,IN_SHELTER,0.0,MANUAL_INTERVAL
1876,65.43783078597104,IN_SHELTER,0.0,MANUAL_INTERVAL
1877,65.47271235888468,IN_SHELTER,0.0,MANUAL_INTERVAL
1878,65.50759393179831,IN_SHELTER,0.0,MANUAL_INTERVAL
1879,65.54247550471194,IN_SHELTER,0.0,MANUAL_INTERVAL
1880,65.57735707762558,IN_SHELTER,0.0,MANUAL_INTERVAL
1881,65.6122386505392,IN_SHELTER,0.0,MANUAL_INTERVAL
1882,65.64712022345283,IN_SHELTER,0.0,MANUAL_INTERVAL
1883,65.68200179636646,IN_SHELTER,0.0,MANUAL_INTERVAL
1884,65.7168833692801,IN_SHELTER,0.0,MANUAL_INTERVAL
1885,65.75176494219373,IN_SHELTER,0.0,MANUAL_INTERVAL
1886,65.78664651510735,IN_SHELTER,0.0,MANUAL_INTERVAL
1887,65.82152808802098,IN_SHELTER,0.0,MANUAL_INTERVAL
1888,65.85640966093462,IN_SHELTER,0.0,MANUAL_INTERVAL
1889,65.89129123384825,IN_SHELTER,0.0,MANUAL_INTERVAL
1890,65.92617280676188,IN_SHELTER,0.0,MANUAL_INTERVAL
1891,65.9610543796755,IN_SHELTER,0.0,MANUAL_INTERVAL
1892,65.99593595258914,IN_SHELTER,0.0,MANUAL_INTERVAL
1893,66.03081752550277,IN_SHELTER,0.0,MANUAL_INTERVAL
1894,66.0656990984164,IN_SHELTER,0.0,MANUAL_INTERVAL
1895,66.10058067133004,IN_SHELTER,0.0,MANUAL_INTERVAL
1896,66.13546224424367,IN_SHELTER,0.0,MANUAL_INTERVAL
1897,66.17034381715729,IN_SHELTER,0.0,MANUAL_INTERVAL
1898,66.20522539007092,IN_SHELTER,0.0,MANUAL_INTERVAL
1899,66.24010696298456,IN_SHELTER,0.0,MANUAL_INTERVAL
1900,66.27498853589819,IN_SHELTER,0.0,MANUAL_INTERVAL
1901,66.30987010881182,IN_SHELTER,0.0,MANUAL_INTERVAL
1902,66.34475168172544,IN_SHELTER,0.0,MANUAL_INTERVAL
1903,66.37963325463907,IN_SHELTER,0.0,MANUAL_INTERVAL
1904,66.41451482755271,IN_SHELTER,0.0,MANUAL_INTERVAL
1905,66.44939640046634,IN_SHELTER,0.0,MANUAL_INTERVAL
1906,66.48427797337997,IN_SHELTER,0.0,MANUAL_INTERVAL
1907,66.5191595462936,IN_SHELTER,0.0,MANUAL_INTERVAL
1908,66.55404111920723,IN_SHELTER,0.0,MANUAL_INTERVAL
1909,66.58892269212086,IN_SHELTER,0.0,MANUAL_INTERVAL
1910,66.6238042650345,IN_SHELTER,0.0,MANUAL_INTERVAL
1911,66.65868583794813,IN_SHELTER,0.0,MANUAL_INTERVAL
1912,66.69356741086175,IN_SHELTER,0.0,MANUAL_INTERVAL
1913,66.72844898377538,IN_SHELTER,0.0,MANUAL_INTERVAL
1914,66.76333055668901,IN_SHELTER,0.0,MANUAL_INTERVAL
1915,66.79821212960265,IN_SHELTER,0.0,MANUAL_INTERVAL
1916,66.83309370251628,IN_SHELTER,0.0,MANUAL_INTERVAL
1917,66.8679752754299,IN_SHELTER,0.0,MANUAL_INTERVAL
1918,66.90285684834353,IN_SHELTER,0.0,MANUAL_INTERVAL
1919,66.93773842125717,IN_SHELTER,0.0,MANUAL_INTERVAL
1920,66.9726199941708,IN_SHELTER,0.0,MANUAL_INTERVAL
1921,67.00750156708443,IN_SHELTER,0.0,MANUAL_INTERVAL
1922,67.04238313999807,IN_SHELTER,0.0,MANUAL_INTERVAL
1923,67.07726471291168,IN_SHELTER,0.0,MANUAL_INTERVAL
1924,67.11214628582532,IN_SHELTER,0.0,MANUAL_INTERVAL
1925,67.14702785873895,IN_SHELTER,0.0,MANUAL_INTERVAL
1926,67.18190943165258,IN_SHELTER,0.0,MANUAL_INTERVAL
1927,67.21679100456622,IN_SHELTER,0.0,MANUAL_INTERVAL
1928,67.25167257747984,IN_SHELTER,0.0,MANUAL_INTERVAL
1929,67.28655415039347,IN_SHELTER,0.0,MANUAL_INTERVAL
1930,67.3214357233071,IN_SHELTER,0.0,MANUAL_INTERVAL
1931,67.35631729622074,IN_SHELTER,0.0,MANUAL_INTERVAL
1932,67.39119886913437,IN_SHELTER,0.0,MANUAL_INTERVAL
1933,67.42608044204799,IN_SHELTER,0.0,MANUAL_INTERVAL
1934,67.46096201496162,IN_SHELTER,0.0,MANUAL_INTERVAL
1935,67.49584358787526,IN_SHELTER,0.0,MANUAL_INTERVAL
1936,67.53072516078889,IN_SHELTER,0.0,MANUAL_INTERVAL
1937,67.56560673370252,IN_SHELTER,0.0,MANUAL_INTERVAL
1938,67.60048830661614,IN_SHELTER,0.0,MANUAL_INTERVAL
1939,67.63536987952978,IN_SHELTER,0.0,MANUAL_INTERVAL
1940,67.67025145244341,IN_SHELTER,0.0,MANUAL_INTERVAL
1941,67.70513302535704,IN_SHELTER,0.0,MANUAL_INTERVAL
1942,67.74001459827068,IN_SHELTER,0.0,MANUAL_INTERVAL
1943,67.7748961711843,IN_SHELTER,0.0,MANUAL_INTERVAL
1944,67.80977774409793,IN_SHELTER,0.0,MANUAL_INTERVAL
1945,67.84465931701156,IN_SHELTER,0.0,MANUAL_INTERVAL
1946,67.8795408899252,IN_SHELTER,0.0,MANUAL_INTERVAL
1947,67.91442246283883,IN_SHELTER,0.0,MANUAL_INTERVAL
1948,67.94930403575246,IN_SHELTER,0.0,MANUAL_INTERVAL
1949,67.98418560866608,IN_SHELTER,0.0,MANUAL_INTERVAL
1950,68.01906718157971,IN_SHELTER,0.0,MANUAL_INTERVAL
1951,68.05394875449335,IN_SHELTER,0.0,MANUAL_INTERVAL
1952,68.08883032740698,IN_SHELTER,0.0,MANUAL_INTERVAL
1953,68.12371190032061,IN_SHELTER,0.0,MANUAL_INTERVAL
1954,68.15859347323423,IN_SHELTER,0.0,MANUAL_INTERVAL
1955,68.19347504614787,IN_SHELTER,0.0,MANUAL_INTERVAL
1956,68.2283566190615,IN_SHELTER,0.0,MANUAL_INTERVAL
